geo_code,time,value,type
HR,2008,86.8174402648653,bC13
CY,2008,12.677412995039079,bC13
CZ,2008,874.9513598717908,bC13
DK,2008,247.95964556174908,bC13
EE,2008,80.30225478850055,bC13
EU27_2020,2008,28710.3293357879,bC13
EU28,2008,31479.988344465743,bC13
FI,2008,250.28822605353992,bC13
FR,2008,2975.367048706806,bC13
DE,2008,3873.7755077499933,bC13
EL,2008,477.23680644662653,bC13
HU,2008,149.40087806264273,bC13
IE,2008,68.59561297807471,bC13
IT,2008,11619.628251224487,bC13
LV,2008,29.74105361973355,bC13
LT,2008,131.41420014329978,bC13
LU,2008,7.166691028986548,bC13
MT,2008,0.7124934366351223,bC13
PL,2008,803.4192580146602,bC13
PT,2008,1186.3800990331824,bC13
RO,2008,474.6041075735444,bC13
SK,2008,65.85413384430319,bC13
SI,2008,238.5818928810299,bC13
ES,2008,2119.24866356508,bC13
SE,2008,293.35332427724336,bC13
UK,2008,2546.1780957721908,bC13
AT,2009,480.38731071418016,bC13
BE,2009,1316.37208914235,bC13
BG,2009,129.47465114632956,bC13
HR,2009,77.12613654998434,bC13
CY,2009,10.983296018112922,bC13
CZ,2009,824.3094082680107,bC13
DK,2009,201.23571798908543,bC13
EE,2009,59.93590705319953,bC13
EU27_2020,2009,23568.402773775,bC13
EU28,2009,25641.09075471669,bC13
FI,2009,202.00878731103973,bC13
FR,2009,2540.8973665989515,bC13
DE,2009,3190.7807378235634,bC13
EL,2009,394.83288238101716,bC13
HU,2009,108.25822234904284,bC13
IE,2009,56.33579818825854,bC13
IT,2009,9746.685364928506,bC13
LV,2009,12.30776599648788,bC13
LT,2009,96.43683214892367,bC13
LU,2009,6.946897417363098,bC13
MT,2009,0.5554544822734904,bC13
PL,2009,649.1783754294584,bC13
PT,2009,998.9046301843588,bC13
RO,2009,366.2495455410813,bC13
SK,2009,43.449140535417754,bC13
SI,2009,142.40969625658408,bC13
ES,2009,1682.3769090036794,bC13
SE,2009,244.66908271882096,bC13
UK,2009,1868.202748463283,bC13
AT,2010,518.7972821578388,bC13
BE,2010,1512.6032021245287,bC13
BG,2010,122.26726997336284,bC13
HR,2010,76.44222034317166,bC13
CY,2010,10.711949995771537,bC13
CZ,2010,786.1369204448469,bC13
DK,2010,180.04829088609173,bC13
EE,2010,60.7479945833533,bC13
EU27_2020,2010,25444.860291209767,bC13
EU28,2010,27545.12815175742,bC13
FI,2010,197.9401670821296,bC13
FR,2010,2764.185145267315,bC13
DE,2010,3455.935285036615,bC13
EL,2010,327.8529739927614,bC13
HU,2010,115.83667314831966,bC13
IE,2010,51.604675242196805,bC13
IT,2010,10485.619745046706,bC13
LV,2010,17.767217754321067,bC13
LT,2010,113.94958626664051,bC13
LU,2010,4.9881825969098,bC13
MT,2010,0.4150448609355091,bC13
PL,2010,717.7313388365161,bC13
PT,2010,1143.2769583266459,bC13
RO,2010,426.86855129851136,bC13
SK,2010,61.19717074694622,bC13
SI,2010,166.9447147761026,bC13
ES,2010,1853.410429789737,bC13
SE,2010,276.072636892084,bC13
UK,2010,2026.3659218817065,bC13
AT,2011,531.6181770367014,bC13
BE,2011,1565.6801705513776,bC13
BG,2011,141.83926970368125,bC13
HR,2011,68.49619872413234,bC13
CY,2011,10.043206447607208,bC13
CZ,2011,760.4409954427109,bC13
DK,2011,178.44640768611924,bC13
EE,2011,59.49385748047357,bC13
EU27_2020,2011,28143.325304767768,bC13
